fcm, 16,3.2088892023e-09,-,0.0625000206229,-
fcm, 17,1.45234887272e-09,-,0.0588235387797,-
fcm, 18,7.05976764171e-10,-,0.055555560075,-
fcm, 19,4.68698232678e-09,-,0.0526316096616,-
fcm, 20,3.22051555419e-09,-,0.0500000210116,-
fcm, 21,2.34151221895e-09,-,0.0476190630773,-
fcm, 22,1.59335673972e-09,-,0.0454545560751,-
fcm, 23,1.01826930232e-09,-,0.0434782678396,-
fcm, 24,6.57946257146e-10,-,0.0416666711846,-
fcm, 25,5.02166164723e-10,-,0.0400000036221,-
fcm, 26,3.81307072961e-10,-,0.0384615412361,-
fcm, 27,2.40571578878e-10,-,0.0370370387498,-
fcm, 28,2.33409577857e-10,-,0.035714287339,-
fcm, 29,1.20699212661e-10,-,0.0344827595279,-
fcm, 30,1.07446847042e-10,-,0.0333333341181,-
fcm, 31,8.66028965838e-11,-,0.0322580651634,-
fcm, 32,5.31986572359e-11,-,0.031250000413,-
fcm, 33,4.73507929372e-11,-,0.0303030306497,-
fcm, 34,2.99835090177e-11,-,0.0294117649581,-
kmeans, 2,0.151568065368,0.690031805945,-,-
kmeans, 3,0.175685351213,0.567293746623,-,-
kmeans, 4,0.18378897183,0.400621325922,-,-
kmeans, 5,0.166771840826,0.22753060229,-,-
fcm, 2,0.128249076065,-,0.902637380156,-
fcm, 3,0.12398691212,-,0.795363444887,-
fcm, 4,0.0960390497233,-,0.652266007293,-
fcm, 5,0.0755620263003,-,0.554048136658,-
fcm, 2,0.128247864182,-,0.902632254892,-
fcm, 3,0.124002066908,-,0.795371406469,-
fcm, 4,0.0990887508878,-,0.661499445702,-
fcm, 5,0.0833371433238,-,0.591900134,-
fcm, 6,0.086526450693,-,0.585435559426,-
fcm, 7,0.0319091051669,-,0.329379432456,-
fcm, 8,0.0206186202525,-,0.255852826666,-
fcm, 9,0.00981317231626,-,0.178587141469,-
fcm, 10,8.55110886122e-07,-,0.100003528207,-
fcm, 11,9.66241339902e-07,-,0.0909137555164,-
kmeans, 2,0.133161055663,0.705564791343,-,-
kmeans, 3,0.155278554655,0.482365088786,-,-
kmeans, 4,0.158373100345,0.306275673937,-,-
kmeans, 5,0.14680120711,0.232523912396,-,-
kmeans, 6,0.158064050914,0.239808059967,-,-
kmeans, 7,0.147945369408,0.201711168687,-,-
kmeans, 8,0.144741473809,0.210991315593,-,-
kmeans, 9,0.149305970046,0.188721991482,-,-
fcm, 2,0.109831994919,-,0.902733385053,-
fcm, 3,0.106816741258,-,0.740934923905,-
fcm, 4,0.0787999440237,-,0.564537052095,-
fcm, 5,0.0472997238885,-,0.444926618156,-
fcm, 6,0.0575754364196,-,0.444896115913,-
fcm, 7,5.17586189038e-05,-,0.14308670068,-
fcm, 8,9.81577708571e-06,-,0.125041117899,-
fcm, 9,1.25499137553e-06,-,0.111115948503,-
kmeans, 2,0.133161055663,0.705564791343,-,-
kmeans, 3,0.158210768249,0.431048998299,-,-
kmeans, 4,0.164794916629,0.321441216912,-,-
kmeans, 5,0.153964421583,0.257757176701,-,-
kmeans, 6,0.160134170293,0.281727823449,-,-
kmeans, 7,0.14453464538,0.149125086092,-,-
kmeans, 8,0.155241738206,0.20188140077,-,-
kmeans, 9,0.14275694249,0.193542507912,-,-
louvain, 7,0.165023853157,0.185590563809,-,0.249286867051
kmeans, 2,0.133161055663,0.705564791343,-,-
kmeans, 3,0.156914996234,0.544509171907,-,-
kmeans, 4,0.150713616029,0.313849091401,-,-
kmeans, 5,0.159175961666,0.303321864433,-,-
kmeans, 6,0.128974828289,0.122184834579,-,-
kmeans, 7,0.145939745273,0.199609579333,-,-
kmeans, 8,0.137402900205,0.15222725781,-,-
kmeans, 9,0.142039384965,0.238849633339,-,-
louvain, 7,0.165023853157,0.185590563809,-,0.249286867051
kmeans, 8,0.10786160095,0.268824137267,-,-
louvain, 8,0.115265541941,0.0802475470015,-,0.149435341256
fcm, 7,0.00253831744321,-,0.153946358332,-
kmeans, 8,0.11269901507,0.278673241079,-,-
kmeans, 8,0.10864998298,0.27528424864,-,-
fcm, 8,9.3335433577e-07,-,0.12500520272,-
louvain, 8,0.115265541941,0.0802475470015,-,0.149435341256
kmeans, 7,0.150181410242,0.212448489454,-,-
fcm, 7,2.81952953495e-05,-,0.142978976596,-
louvain, 7,0.165023853157,0.185590563809,-,0.249286867051
kmeans, 8,0.109823083847,0.242790767056,-,-
louvain, 8,0.115265541941,0.0802475470015,-,0.149435341256
kmeans, 7,0.158023333837,0.173305785241,-,-
louvain, 7,0.165023853157,0.185590563809,-,0.249286867051
fcm, 3,0.387128903086,-,0.952449174333,-
fcm, 3,0.289359543026,-,0.884012159166,-
fcm, 3,0.415707435785,-,0.964968212709,-
fcm, 3,0.289320657028,-,0.884094234917,-
fcm, 3,0.415702752557,-,0.96496293505,-
kmeans, 4,0.081235374706,0.249290883664,-,-
